Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-16 00:00:00-05:00,207.16585675094953,212.33656277483357,207.13691741304723,211.53587341308594,35023300,0.0,0.0
2020-12-17 00:00:00-05:00,212.1050031641586,213.08898467251527,210.22387286870122,211.6708984375,32515800,0.0,0.0
2020-12-18 00:00:00-05:00,210.87020874023438,211.9313667097204,208.39097925866105,210.87020874023438,63354900,0.0,0.0
2020-12-21 00:00:00-05:00,209.8669732897354,216.08918114203118,209.60650453017766,214.72897338867188,37181900,0.0,0.0
2020-12-22 00:00:00-05:00,214.82544100823074,217.6616137780728,214.01511013682068,216.0312957763672,22612200,0.0,0.0
2020-12-23 00:00:00-05:00,215.23061750586513,215.664722300724,213.00220013500297,213.2144317626953,18699600,0.0,0.0
2020-12-24 00:00:00-05:00,213.600315157461,215.71297533065393,213.38808351413238,214.8833465576172,10550600,0.0,0.0
2020-12-28 00:00:00-05:00,216.52327588928569,218.0474780591343,215.14378512132973,217.01527404785156,17933500,0.0,0.0
2020-12-29 00:00:00-05:00,218.31757662938773,219.1568467796806,215.68399411922664,216.23385620117188,17403200,0.0,0.0
2020-12-30 00:00:00-05:00,217.2757662889838,217.6616487086584,213.64855986349764,213.85113525390625,20272300,0.0,0.0
2020-12-31 00:00:00-05:00,213.87038319147217,215.1244750031849,211.92171790619258,214.56495666503906,20942100,0.0,0.0
2021-01-04 00:00:00-05:00,214.67103332259322,215.12443577738443,207.22367499611573,210.00196838378906,37130100,0.0,0.0
2021-01-05 00:00:00-05:00,209.58719281314148,210.80270379708463,208.08228847102743,210.20458984375,23823000,0.0,0.0
2021-01-06 00:00:00-05:00,204.67697391501935,208.84441527827818,204.4551007475954,204.754150390625,35930700,0.0,0.0
2021-01-07 00:00:00-05:00,206.48090458530808,211.59373143430213,206.1625718994566,210.580810546875,27694500,0.0,0.0
2021-01-08 00:00:00-05:00,210.95702552858702,212.78993339989754,209.3653033034142,211.86383056640625,22956200,0.0,0.0
2021-01-11 00:00:00-05:00,210.7544833480183,211.17894660014582,209.0759281382161,209.80909729003906,23031300,0.0,0.0
2021-01-12 00:00:00-05:00,208.85405350778225,209.4328697056975,205.78636593059068,207.33949279785156,23249300,0.0,0.0
2021-01-13 00:00:00-05:00,206.46163298922275,209.1048572059806,206.3748002592561,208.69969177246094,20087100,0.0,0.0
2021-01-14 00:00:00-05:00,208.28486838376134,209.78013111431568,205.22682271567444,205.49693298339844,29480800,0.0,0.0
2021-01-15 00:00:00-05:00,205.97926896436093,206.9342964122726,204.54188494369004,205.13998413085938,31746500,0.0,0.0
2021-01-19 00:00:00-05:00,206.2011712058109,209.31709589356913,205.1207300132549,208.79617309570312,30480900,0.0,0.0
2021-01-20 00:00:00-05:00,210.01164538751647,217.81593324197758,209.61612152485435,216.41714477539062,37777300,0.0,0.0
2021-01-21 00:00:00-05:00,216.76441837168656,218.30791813639553,214.56494077491436,217.02488708496094,30709400,0.0,0.0
2021-01-22 00:00:00-05:00,219.06040382451215,221.94481374827697,217.82560971130675,217.97030639648438,30172700,0.0,0.0
2021-01-25 00:00:00-05:00,221.02831954312117,221.66501430323464,216.30137540994957,221.42384338378906,33152100,0.0,0.0
2021-01-26 00:00:00-05:00,223.67156695835445,225.90962552490151,221.95443112163733,224.12496948242188,49169600,0.0,0.0
2021-01-27 00:00:00-05:00,229.5947125313513,231.9485430318154,222.01229832702393,224.67481994628906,69870600,0.0,0.0
2021-01-28 00:00:00-05:00,227.28915496140732,234.0708810247615,226.78751525444332,230.4918975830078,49111200,0.0,0.0
2021-01-29 00:00:00-05:00,227.65575656525624,229.61406368492266,223.17962390317476,223.76808166503906,42503100,0.0,0.0
2021-02-01 00:00:00-05:00,226.7585524104665,233.93580162796925,224.22142952161613,231.1864471435547,33314200,0.0,0.0
2021-02-02 00:00:00-05:00,232.77819906978667,233.75252438846982,230.26037381506274,231.05140686035156,25916300,0.0,0.0
2021-02-03 00:00:00-05:00,231.10932373679375,236.43436814545282,230.8102593698669,234.41818237304688,27158100,0.0,0.0
2021-02-04 00:00:00-05:00,234.09012690507967,234.64964516184943,231.88099320853144,233.46307373046875,25296100,0.0,0.0
2021-02-05 00:00:00-05:00,233.67534741680137,234.68826832765416,231.92927213385542,233.6464080810547,18054800,0.0,0.0
2021-02-08 00:00:00-05:00,234.56282290725537,235.07410406263224,232.30546670579093,233.90684509277344,22211900,0.0,0.0
2021-02-09 00:00:00-05:00,233.32807212451993,236.1160077909551,232.855386470844,235.16098022460938,23565000,0.0,0.0
2021-02-10 00:00:00-05:00,236.34752566570722,237.23503297528765,232.38267474839645,234.24452209472656,22186700,0.0,0.0
2021-02-11 00:00:00-05:00,236.13528158931294,236.49220985804178,233.59815867616126,235.85552978515625,15751100,0.0,0.0
2021-02-12 00:00:00-05:00,235.3153134272428,236.6369402492876,234.1576958055235,236.337890625,16561100,0.0,0.0
2021-02-16 00:00:00-05:00,236.37649141782472,237.43764958042757,234.34100782949233,235.0934600830078,26728500,0.0,0.0
2021-02-17 00:00:00-05:00,233.3337142784107,236.22475317227898,232.96628535391443,236.11839294433594,21653500,0.56,0.0
2021-02-18 00:00:00-05:00,233.7977910115024,235.85729003006736,232.8888973325426,235.721923828125,16925600,0.0,0.0
2021-02-19 00:00:00-05:00,235.68325103009647,235.78961124122654,232.23139079471954,232.99525451660156,25262600,0.0,0.0
2021-02-22 00:00:00-05:00,229.56273767902795,230.05585424921347,224.70886718440133,226.74903869628906,36446900,0.0,0.0
2021-02-23 00:00:00-05:00,222.70735938022432,227.05843439973523,221.160304582875,225.55006408691406,30228700,0.0,0.0
2021-02-24 00:00:00-05:00,222.39795987985408,227.4162024880287,221.42139049950268,226.7877197265625,26339700,0.0,0.0
2021-02-25 00:00:00-05:00,224.39944732848625,226.82637500725085,220.33844686945937,221.41171264648438,39542200,0.0,0.0
2021-02-26 00:00:00-05:00,223.86765375241166,227.58056773813183,221.9435062853108,224.6895294189453,37819200,0.0,0.0
2021-03-01 00:00:00-05:00,228.09304264916807,229.61109163953674,225.4340520450375,229.0986328125,25324000,0.0,0.0
2021-03-02 00:00:00-05:00,229.16627071410718,229.44668157548566,225.72408944258817,226.13018798828125,22812500,0.0,0.0
2021-03-03 00:00:00-05:00,224.47680916743502,225.84981335833936,219.73896284284643,220.02903747558594,34029500,0.0,0.0
2021-03-04 00:00:00-05:00,219.23619522269576,224.7959027819712,216.8382585569958,219.2265167236328,44727800,0.0,0.0
2021-03-05 00:00:00-05:00,221.92415279805,225.55004839538876,218.9654243512307,223.93531799316406,41872800,0.0,0.0
2021-03-08 00:00:00-05:00,223.7129190101345,225.64672999454348,219.6132491656239,219.86463928222656,35267400,0.0,0.0
2021-03-09 00:00:00-05:00,225.17300366397794,227.59026790889763,224.0030412777604,226.043212890625,33080500,0.0,0.0
2021-03-10 00:00:00-05:00,229.15662455782697,229.15662455782697,224.3607663454474,224.7281951904297,29746800,0.0,0.0
2021-03-11 00:00:00-05:00,227.18416507754895,231.2548297284497,226.5556675332269,229.2823486328125,29907600,0.0,0.0
2021-03-12 00:00:00-05:00,226.26559211666006,228.01570378486878,225.51140686906064,227.94801330566406,22653700,0.0,0.0
2021-03-15 00:00:00-04:00,227.18413770439608,227.40652185294732,224.1383763269152,227.03909301757812,26034900,0.0,0.0
2021-03-16 00:00:00-04:00,228.46044178352972,232.11534357598322,228.131697438005,229.84312438964844,28092200,0.0,0.0
2021-03-17 00:00:00-04:00,228.3347366447057,230.65531878562442,225.51137424732443,229.19528198242188,29562100,0.0,0.0
2021-03-18 00:00:00-04:00,224.86356013012343,226.43962095239084,222.70736481006173,223.08445739746094,34833000,0.0,0.0
2021-03-19 00:00:00-04:00,223.37455538489735,224.77656567678991,221.75982466209032,222.7267303466797,46430700,0.0,0.0
2021-03-22 00:00:00-04:00,222.6493972659119,229.05997253094483,222.52369479375847,228.1800994873047,30127000,0.0,0.0
2021-03-23 00:00:00-04:00,229.63037402069224,233.07255496298106,229.22427551384078,229.71739196777344,31638400,0.0,0.0
2021-03-24 00:00:00-04:00,229.97852178181688,230.12355173222502,227.53225159286734,227.66761779785156,25620100,0.0,0.0
2021-03-25 00:00:00-04:00,227.51291097101122,229.09863570662682,223.90635689164225,224.65086364746094,34061900,0.0,0.0
2021-03-26 00:00:00-04:00,223.88703132154123,228.87626857609533,223.88703132154123,228.65386962890625,25479900,0.0,0.0
2021-03-29 00:00:00-04:00,228.7601934748005,228.96325014346309,224.2060763388015,227.4548797607422,25227500,0.0,0.0
2021-03-30 00:00:00-04:00,225.80147263835175,226.11088952458203,223.45189901800342,224.1770782470703,24792000,0.0,0.0
2021-03-31 00:00:00-04:00,225.20198040543963,231.187128259121,224.6991853767324,227.9673309326172,43623500,0.0,0.0
2021-04-01 00:00:00-04:00,230.57800622039574,234.80337945877386,230.17190759199005,234.32960510253906,30338000,0.0,0.0
2021-04-05 00:00:00-04:00,234.72599237582628,241.68772432777638,234.6679804018614,240.82717895507812,36910600,0.0,0.0
2021-04-06 00:00:00-04:00,239.4155001585095,241.14625471940562,238.70966318992367,239.6572265625,22931900,0.0,0.0
2021-04-07 00:00:00-04:00,239.60887057598896,242.6256112789347,239.00939383471342,241.62969970703125,22719800,0.0,0.0
2021-04-08 00:00:00-04:00,244.40474013684394,245.72939612824092,243.66021867094952,244.8688507080078,23625200,0.0,0.0
2021-04-09 00:00:00-04:00,244.50139292418686,247.51814816440688,244.0856306344498,247.38278198242188,24326800,0.0,0.0
2021-04-12 00:00:00-04:00,246.28054259623266,249.1425897885859,246.19350987554677,247.44082641601562,27148700,0.0,0.0
2021-04-13 00:00:00-04:00,248.74613458824243,250.61225524306778,248.33034277035014,249.93540954589844,23837500,0.0,0.0
2021-04-14 00:00:00-04:00,248.958889884103,250.26418897104256,246.7156615816498,247.1314239501953,23070900,0.0,0.0
2021-04-15 00:00:00-04:00,249.39399919291395,251.32781074081257,249.20063574269759,250.91204833984375,25627500,0.0,0.0
2021-04-16 00:00:00-04:00,250.88304795281985,252.36241263971326,249.07493883635271,252.1110076904297,24878600,0.0,0.0
2021-04-19 00:00:00-04:00,251.57914882611817,252.82646520516678,249.28758747207132,250.1771240234375,23209300,0.0,0.0
2021-04-20 00:00:00-04:00,249.28760239933078,251.58884238878173,248.3400243131991,249.71304321289062,19722900,0.0,0.0
2021-04-21 00:00:00-04:00,250.3705735071036,252.0529800444087,248.73650045352417,251.95628356933594,24030400,0.0,0.0
2021-04-22 00:00:00-04:00,251.59847490324208,253.1165236382329,247.17972438735143,248.6591033935547,25606200,0.0,0.0
2021-04-23 00:00:00-04:00,249.3455995756145,252.85547132537891,248.75577186597636,252.5073699951172,21462600,0.0,0.0
2021-04-26 00:00:00-04:00,253.00058580186447,253.75477117725595,251.5599055417559,252.8942108154297,19763300,0.0,0.0
2021-04-27 00:00:00-04:00,252.92315510167123,254.479888469246,251.5114811808997,253.30026245117188,31014200,0.0,0.0
2021-04-28 00:00:00-04:00,247.60516865114695,248.04996646470292,244.5787642096817,246.13548278808594,46903100,0.0,0.0
2021-04-29 00:00:00-04:00,247.00573442282663,247.62455347518554,240.75951716455182,244.15335083007812,40589000,0.0,0.0
2021-04-30 00:00:00-04:00,241.47505186949783,244.70451359447625,241.33968565209787,243.83428955078125,30945100,0.0,0.0
2021-05-03 00:00:00-04:00,245.01386941830933,245.93244152740905,242.8093258640867,243.52484130859375,19626600,0.0,0.0
2021-05-04 00:00:00-04:00,242.66432159148357,242.8963842678736,237.62673646753146,239.5895538330078,32756100,0.0,0.0
2021-05-05 00:00:00-04:00,240.81752988826238,241.24297075441083,237.68476488082388,238.31324768066406,21901300,0.0,0.0
2021-05-06 00:00:00-04:00,238.2938677763207,241.59101921408728,236.5921193344772,241.46531677246094,26491100,0.0,0.0
2021-05-07 00:00:00-04:00,243.80521211644367,245.88406776126646,242.8576488723059,244.10496520996094,27032900,0.0,0.0
2021-05-10 00:00:00-04:00,242.5676094591956,243.39914888697365,238.94171336489754,238.99972534179688,29299900,0.0,0.0
2021-05-11 00:00:00-04:00,236.45679748397222,238.43895716666268,234.54232828371323,238.08119201660156,33641600,0.0,0.0
2021-05-12 00:00:00-04:00,234.15555875253995,236.2924269065027,230.1912541137073,231.09046936035156,36684400,0.0,0.0
2021-05-13 00:00:00-04:00,233.79777082152674,237.47201495470736,233.4303419820662,234.987060546875,29624300,0.0,0.0
2021-05-14 00:00:00-04:00,237.45268231578646,240.9335336718373,237.36566435149217,239.9376220703125,23901100,0.0,0.0
2021-05-17 00:00:00-04:00,238.39057338540377,238.42924311687713,235.46085066217177,237.06590270996094,24970200,0.0,0.0
2021-05-18 00:00:00-04:00,238.11984688230368,238.2552130765147,234.86136496896637,235.03541564941406,20168000,0.0,0.0
2021-05-19 00:00:00-04:00,231.92448304457386,235.7235033869886,231.23640313623346,235.6168975830078,25739800,0.56,0.0
2021-05-20 00:00:00-04:00,236.43096653820805,240.2978185698106,236.33404680110684,238.87318420410156,21800700,0.0,0.0
2021-05-21 00:00:00-04:00,239.92959392026864,240.66613375955532,237.18693055220828,237.60365295410156,21863100,0.0,0.0
2021-05-24 00:00:00-04:00,240.14278312039954,243.40878938683147,239.87142556782467,243.04051208496094,21411500,0.0,0.0
2021-05-25 00:00:00-04:00,243.99996744361832,244.94971888960728,243.07928896520917,243.95150756835938,17704300,0.0,0.0
2021-05-26 00:00:00-04:00,243.6704312001958,245.13383947058784,243.01142426646751,243.7285919189453,17771600,0.0,0.0
2021-05-27 00:00:00-04:00,243.4184270157319,243.7188574757459,241.55768354491582,241.61582946777344,24426200,0.0,0.0
2021-05-28 00:00:00-04:00,243.25371117130643,244.30038230069232,241.85814966545857,241.9744415283203,18270200,0.0,0.0
2021-06-01 00:00:00-04:00,243.4766178526758,243.53476378625956,239.3384078419396,239.7648162841797,23213300,0.0,0.0
2021-06-02 00:00:00-04:00,240.4722789790177,241.57709599376332,238.25294410277462,239.6678924560547,19406700,0.0,0.0
2021-06-03 00:00:00-04:00,237.65211576944728,238.73754602768915,235.5006273733763,238.1269989013672,25307700,0.0,0.0
2021-06-04 00:00:00-04:00,240.11369831050433,243.8836456812786,239.87141373709244,243.05018615722656,25281100,0.0,0.0
2021-06-07 00:00:00-04:00,242.2651732511608,246.24833201164998,242.10042152479943,245.9769744873047,23079200,0.0,0.0
2021-06-08 00:00:00-04:00,247.28536404363587,248.1091376199426,244.71713834495412,244.77529907226562,22455000,0.0,0.0
2021-06-09 00:00:00-04:00,245.97699029619437,247.64390936023426,245.39551618717297,245.76377868652344,17937600,0.0,0.0
2021-06-10 00:00:00-04:00,246.44214694548472,249.5143132720971,245.841285992205,249.3011016845703,24563600,0.0,0.0
2021-06-11 00:00:00-04:00,250.0279509489406,250.51252004156663,248.6905355211727,249.93106079101562,18999700,0.0,0.0
2021-06-14 00:00:00-04:00,249.9407944429007,251.92754596398154,248.87473625790096,251.86940002441406,19150500,0.0,0.0
2021-06-15 00:00:00-04:00,251.7530087380554,251.96622031591454,249.72751353626828,250.3865203857422,18038900,0.0,0.0
2021-06-16 00:00:00-04:00,251.39446201803466,252.53803808161632,246.5681575606938,249.4368133544922,27220000,0.0,0.0
2021-06-17 00:00:00-04:00,248.1672201484278,253.6719178970686,248.10907422385236,252.84814453125,27565500,0.0,0.0
2021-06-18 00:00:00-04:00,251.61737769533121,254.20496035415408,250.76453127231352,251.4235382080078,37202200,0.0,0.0
2021-06-21 00:00:00-04:00,251.8015192852255,255.38731323668682,249.96016243709636,254.52479553222656,26696100,0.0,0.0
2021-06-22 00:00:00-04:00,254.6120138466005,257.58727550810795,254.3018824942618,257.31591796875,24694100,0.0,0.0
2021-06-23 00:00:00-04:00,257.78115496657244,258.5952278042696,256.26930118574035,257.0833740234375,19518700,0.0,0.0
2021-06-24 00:00:00-04:00,257.94583058586295,259.58367653357374,257.2771228521467,258.45947265625,21446900,0.0,0.0
2021-06-25 00:00:00-04:00,258.01374328624,259.00225386982646,256.5891085646179,256.841064453125,25611100,0.0,0.0
2021-06-28 00:00:00-04:00,257.9748701491529,260.60122608783234,257.7035126673972,260.4267883300781,19590000,0.0,0.0
2021-06-29 00:00:00-04:00,260.57225082167884,263.26645453484207,259.7097329789105,263.024169921875,19937800,0.0,0.0
2021-06-30 00:00:00-04:00,262.33610101410613,262.98540724193595,261.2797436059164,262.53961181640625,21656500,0.0,0.0
2021-07-01 00:00:00-04:00,261.2892907118821,263.45047917134355,261.27961944306537,263.2178955078125,16725300,0.0,0.0
2021-07-02 00:00:00-04:00,264.4003129092707,269.42044210645486,264.0901815611833,269.08123779296875,26458000,0.0,0.0
2021-07-06 00:00:00-04:00,269.4495493778783,270.74819129061393,265.8346524823873,269.0909729003906,31565600,0.0,0.0
2021-07-07 00:00:00-04:00,270.77722094799395,272.0274175708418,268.5966598869987,271.2908630371094,23260000,0.0,0.0
2021-07-08 00:00:00-04:00,268.3544579817141,270.12799808668746,266.3871079126296,268.8584289550781,24618600,0.0,0.0
2021-07-09 00:00:00-04:00,267.21087700040283,269.46895676472104,266.82322750308236,269.36236572265625,23916700,0.0,0.0
2021-07-12 00:00:00-04:00,270.5446550388417,271.1358152134811,268.04426162857743,268.7614440917969,18931700,0.0,0.0
2021-07-13 00:00:00-04:00,268.9552622367565,274.12078616611456,268.82929909583135,272.3085021972656,26120100,0.0,0.0
2021-07-14 00:00:00-04:00,273.63622459496327,274.90579349318665,271.89175778408145,273.7912902832031,23113700,0.0,0.0
2021-07-15 00:00:00-04:00,273.2970295449207,273.7912995945101,271.19398619785545,272.3569641113281,22604200,0.0,0.0
2021-07-16 00:00:00-04:00,273.3648409129834,275.3321904324174,270.8353746304237,272.0855712890625,26186800,0.0,0.0
2021-07-19 00:00:00-04:00,270.32172742963587,271.71728888837185,265.9800069586817,268.46099853515625,32935600,0.0,0.0
2021-07-20 00:00:00-04:00,269.44957114260086,272.298840647594,267.7342066756191,270.69976806640625,26259700,0.0,0.0
2021-07-21 00:00:00-04:00,270.2926996026849,272.831837532653,268.7324009418103,272.7155456542969,24364300,0.0,0.0
2021-07-22 00:00:00-04:00,275.0801988860873,277.58059214764467,274.6731773812075,277.3092346191406,23384100,0.0,0.0
2021-07-23 00:00:00-04:00,278.50124995779606,281.04038740226895,277.65810442516977,280.73028564453125,22768100,0.0,0.0
2021-07-26 00:00:00-04:00,280.08094944988113,280.7496571969808,277.7937974154402,280.12939453125,23176100,0.0,0.0
2021-07-27 00:00:00-04:00,280.49772457377867,280.64308942099046,274.21772656817114,277.6969299316406,33604100,0.0,0.0
2021-07-28 00:00:00-04:00,280.0712515550925,281.19545546676426,275.0704946690018,277.3867492675781,33566900,0.0,0.0
2021-07-29 00:00:00-04:00,277.40612616035014,279.71267995195393,277.2510604896139,277.6581115722656,18168300,0.0,0.0
2021-07-30 00:00:00-04:00,276.36923400479174,277.81324087914425,275.1481100528774,276.11724853515625,20944800,0.0,0.0
2021-08-02 00:00:00-04:00,277.522481263286,277.9198315896451,274.9833431748171,276.030029296875,16267400,0.0,0.0
2021-08-03 00:00:00-04:00,276.6114852101518,278.36562328511246,275.23529571822814,278.2590026855469,17879000,0.0,0.0
2021-08-04 00:00:00-04:00,277.38675778162667,278.71447248399744,275.8652035942845,277.6678161621094,16191300,0.0,0.0
2021-08-05 00:00:00-04:00,278.02639026152593,280.69152049091053,277.27046359767604,280.58489990234375,13900200,0.0,0.0
2021-08-06 00:00:00-04:00,279.60613069428643,280.5655682510062,278.7435833174623,280.52679443359375,16589300,0.0,0.0
2021-08-09 00:00:00-04:00,280.80783006175807,282.5522672188977,278.92769934256637,279.431640625,16117600,0.0,0.0
2021-08-10 00:00:00-04:00,279.8871893038026,280.3233134627436,276.3983143353152,277.60003662109375,18616600,0.0,0.0
2021-08-11 00:00:00-04:00,278.3462246650516,279.7514871404294,277.03788194241645,278.0942687988281,13955900,0.0,0.0
2021-08-12 00:00:00-04:00,277.784114118174,281.0210324731041,277.50305573152406,280.865966796875,14561300,0.0,0.0
2021-08-13 00:00:00-04:00,280.54614271809214,283.86057886978705,280.3716753608308,283.8121337890625,18249000,0.0,0.0
2021-08-16 00:00:00-04:00,284.1417507601331,285.72145142282017,281.0695683603612,285.50823974609375,22507600,0.0,0.0
2021-08-17 00:00:00-04:00,283.3663559759671,284.37423849294635,282.09675761906914,284.0350341796875,20075300,0.0,0.0
2021-08-18 00:00:00-04:00,283.5689963926592,286.26835757863444,281.8503186519867,282.2969970703125,21813000,0.56,0.0
2021-08-19 00:00:00-04:00,280.3161283728074,288.8414504972894,280.26759054859315,288.1617431640625,29850500,0.0,0.0
2021-08-20 00:00:00-04:00,291.02622103620047,296.9686974957663,289.4143680042962,295.5316162109375,40817600,0.0,0.0
2021-08-23 00:00:00-04:00,294.45381675588874,296.54144712298415,293.09443160748054,295.8132019042969,22830200,0.0,0.0
2021-08-24 00:00:00-04:00,296.1724501915496,296.7841808862447,293.2400602566373,293.8420715332031,18175800,0.0,0.0
2021-08-25 00:00:00-04:00,295.4733711327904,295.75496760292793,291.70594046702064,293.24981689453125,20006100,0.0,0.0
2021-08-26 00:00:00-04:00,292.2593103477623,293.6575432926412,290.2785050361577,290.4144287109375,17666100,0.0,0.0
2021-08-27 00:00:00-04:00,290.31734813239905,292.1428207230575,288.2199985366875,291.02618408203125,22605700,0.0,0.0
2021-08-30 00:00:00-04:00,292.3855499647393,295.39563565870895,292.3272927269257,294.7839050292969,16348100,0.0,0.0
2021-08-31 00:00:00-04:00,295.58989782397674,295.6675642771677,292.7545833483286,293.1235656738281,26285300,0.0,0.0
2021-09-01 00:00:00-04:00,294.08476207278625,296.3374738400447,292.7447864589452,293.0749206542969,18983800,0.0,0.0
2021-09-02 00:00:00-04:00,293.43426438203664,294.5605908301483,291.47283843482785,292.4147033691406,16285600,0.0,0.0
2021-09-03 00:00:00-04:00,292.2593565497962,293.8226716672976,291.55055018077155,292.405029296875,14747900,0.0,0.0
2021-09-07 00:00:00-04:00,292.27878060336405,292.35644704982093,289.5502910738507,291.47283935546875,17180400,0.0,0.0
2021-09-08 00:00:00-04:00,291.08443302777687,291.89034460223945,288.8414403919211,291.501953125,15046800,0.0,0.0
2021-09-09 00:00:00-04:00,292.09426140075874,293.37597988697536,288.3850592508148,288.6278076171875,19927000,0.0,0.0
2021-09-10 00:00:00-04:00,289.76392129871317,291.2204116894065,286.81209247651026,287.13250732421875,19633400,0.0,0.0
2021-09-13 00:00:00-04:00,288.9191508058804,289.88045467638676,285.5498016305799,288.3753967285156,23652900,0.0,0.0
2021-09-14 00:00:00-04:00,290.870838052277,292.6477729197862,289.45319570500504,291.09417724609375,21853400,0.0,0.0
2021-09-15 00:00:00-04:00,294.46349350202837,296.4637377088988,293.06526051418524,295.9782409667969,28356300,0.0,0.0
2021-09-16 00:00:00-04:00,294.94902633781703,296.4540545695595,292.0360455287363,296.3666687011719,19550800,0.0,0.0
2021-09-17 00:00:00-04:00,295.34716567397015,295.66758055553856,290.84174069910716,291.171875,41372500,0.0,0.0
2021-09-20 00:00:00-04:00,287.7345437164679,290.0552328316619,281.12207913636246,285.763427734375,38278700,0.0,0.0
2021-09-21 00:00:00-04:00,287.1131305042579,288.90947478186877,285.5401254460653,286.2489318847656,22364100,0.0,0.0
2021-09-22 00:00:00-04:00,288.1229360686381,291.51169418527275,285.96732913269386,289.91925048828125,26626300,0.0,0.0
2021-09-23 00:00:00-04:00,290.18142198347186,292.1719468643928,288.8997034137967,290.8708190917969,18604600,0.0,0.0
2021-09-24 00:00:00-04:00,289.5794230949498,291.1038604794902,288.3171136743252,290.66693115234375,14999000,0.0,0.0
2021-09-27 00:00:00-04:00,287.5500349313378,287.87044975435487,284.4428438176853,285.6371765136719,23571700,0.0,0.0
2021-09-28 00:00:00-04:00,281.3939510654787,282.3455355207805,274.5484576093365,275.2961120605469,43186200,0.0,0.0
2021-09-29 00:00:00-04:00,276.8303060131279,278.45184887583616,274.80093276374777,275.76220703125,26353700,0.0,0.0
2021-09-30 00:00:00-04:00,277.42256752734704,279.48106917638046,273.45120733984913,273.7425231933594,32343600,0.0,0.0
2021-10-01 00:00:00-04:00,273.93668794090405,281.5687124397736,273.13077635513565,280.7142333984375,30086300,0.0,0.0
2021-10-04 00:00:00-04:00,279.0635195347015,279.4033731783341,272.1209220963619,274.89794921875,31350700,0.0,0.0
2021-10-05 00:00:00-04:00,275.8107835497118,281.9766002517798,275.8107835497118,280.3841857910156,24993000,0.0,0.0
2021-10-06 00:00:00-04:00,277.49057010387935,285.1128763474515,277.2284124803731,284.6079406738281,28002600,0.0,0.0
2021-10-07 00:00:00-04:00,286.61786966801316,288.0355415897374,285.39443794207716,286.2974548339844,20430500,0.0,0.0
2021-10-08 00:00:00-04:00,287.62771125951105,288.0355415897374,285.2390754178181,286.2974548339844,17685700,0.0,0.0
2021-10-11 00:00:00-04:00,284.42346580912283,289.3269717647659,284.2583838545495,285.6954650878906,19298600,0.0,0.0
2021-10-12 00:00:00-04:00,286.7732182450528,286.8703235220384,283.86995714711463,284.38458251953125,17974100,0.0,0.0
2021-10-13 00:00:00-04:00,286.3557028874454,288.65695279146564,284.97687904912493,287.715087890625,23416300,0.0,0.0
2021-10-14 00:00:00-04:00,290.5310573132569,294.4732899160227,289.19108107866924,293.9683837890625,27262900,0.0,0.0
2021-10-15 00:00:00-04:00,293.57020251326225,295.6190144253903,291.8029870432012,295.3859558105469,25384800,0.0,0.0
2021-10-18 00:00:00-04:00,294.76455037450006,299.2699455159141,293.9100712186177,298.37664794921875,22729300,0.0,0.0
2021-10-19 00:00:00-04:00,299.40588216647706,300.32830830606736,298.30865465847006,299.28936767578125,17682100,0.0,0.0
2021-10-20 00:00:00-04:00,300.2409407945405,300.7167478371361,297.2308545272487,298.4931640625,16537100,0.0,0.0
